"met_id","pval","padj","log2fc"
"pos_02064_C00429",0.0179888166317937,0.0311866418993409,1.13705255840805
"pos_02069_C02305",0.00568020448177113,0.0114600616737488,0.648390818554272
"pos_02170_C10833",0.000636781897316627,0.00184613239138014,0.645327879888974
"pos_02189_C01042",5.33676721639877e-05,0.000292251538040885,1.25733169348112
"pos_02294_C03570",0.0442147026448557,0.0674958956304214,0.409463918864096
"pos_02381_C00525",5.75504583268848e-05,0.000309445112178006,-5.2492328122046
"pos_02438_C00755|C03663|C12064",0.0188192257479034,0.032157153062839,0.331228810610096
"pos_02438_C00755|C03663|C12064",0.0188192257479034,0.032157153062839,0.331228810610096
"pos_02438_C00755|C03663|C12064",0.0188192257479034,0.032157153062839,0.331228810610096
"pos_02472_C00530",0.00379987906699698,0.00840357870585871,0.402778244179576
"pos_02512_C00557",0.0933459147542454,0.131446288123325,0.228192788968419
"pos_02533_C11439 ",0.0072022060055511,0.0140381981464132,2.21289332328722
"pos_02558_C01762",0.546101866755619,0.598111568351393,0.357211852825653
"pos_02608_C05637",7.35237243516361e-05,0.000357263167624147,-2.28243963814248
"pos_02615_C01239",0.038056503710384,0.0591418638742454,-0.146791655420451
"pos_02649_C00127",0.000171485230333857,0.0006647461175863,-4.43453572409605
"pos_02688_C00015",0.000124304083524062,0.000510534628759539,-1.1900065883231
